"COLUMN1"	"COLUMN2"
"2343178"	"2:0.4109;387:0.2656;59:0.2619;18:0.2383;12:0.2321;493:0.221;50:0.2023;8:0.1986;9:0.1974;4:0.1862;70:0.1837;11053:0.1725;522:0.1639;5:0.1576;1:0.1564;21141:0.1552;74:0.1514;22228:0.1514;37:0.1502;11:0.149;144:0.1452;261:0.1365;47:0.1365;149:0.1341;476:0.1279;219:0.1266;553:0.1241"
"2351725"	"26:0.3526;25:0.27;34:0.2601;10:0.2233;91:0.2156;31:0.2035;33:0.1972;14:0.1842;159:0.1649;40:0.1631;68:0.1622;174:0.1608;107:0.1608;60:0.1554;37:0.1541;71:0.1514;151:0.1464;57:0.1307;80:0.124;198:0.1226;79:0.1163;61:0.1127;51:0.1114;157:0.1078;75:0.1051;56:0.1047;55:0.1024;152:0.1006"
"2351750"	"103:0.8272;187:0.1802;31:0.1554;3184:0.1494;26:0.1466;342:0.1392;34:0.1345;87:0.1116;335:0.1116;92:0.1044"
"2353799"	"26:0.2933;25:0.2894;31:0.26;84:0.2573;34:0.2473;146:0.2083;83:0.1971;5:0.1936;103:0.1816;87:0.1793;67:0.1681;56:0.1596;65:0.1588;2:0.1569;57:0.1561;12:0.1484;227:0.1476;55:0.1387;64:0.1372;61:0.1318;206:0.1252;52:0.1175;14:0.1124;79:0.1117;451:0.1008;60:0.1005"
"2360712"	"41:0.6472;99:0.4895;224:0.2474;286:0.2161;98:0.2085;1322:0.1956;201:0.1815;288:0.175;10:0.1469;136:0.1426;1351:0.1372;3401:0.1221;7:0.1124"
"2327391"	"55:0.3794;25:0.3568;26:0.3334;31:0.3065;34:0.2534;57:0.2102;65:0.2099;122:0.2074;56:0.2051;64:0.2009;61:0.1845;67:0.1593;71:0.1571;72:0.1345;66:0.1088;100:0.1028;308:0.1009"
"2369359"	"146:0.385;83:0.37;103:0.3072;10:0.213;1076:0.2039;100:0.1919;5:0.1867;2:0.1754;40:0.1604;72:0.145;66:0.1439;25:0.1393;14:0.136;4:0.1198;26:0.1194;53:0.1168;80:0.1157;31:0.1146;56:0.1108;94:0.1089;141:0.1089;8:0.1055;34:0.1048;33:0.1003"
"2376682"	"93:0.7915;1831:0.3823;10:0.3136;40:0.2628;12:0.2449"
"2384439"	"1:0.663;112:0.2779;27:0.2286;6:0.2236;13:0.1886;20:0.1672;24:0.16;10:0.1543;211:0.1457;1958:0.1429;4:0.1386;5:0.1307;598:0.1307;44395:0.1222;54:0.1215;2:0.1143;3471:0.1115;473:0.1043;321:0.1022;53:0.1"
"2390003"	"37974:0.4645;6406:0.4525;486:0.4075;468:0.2757;1123:0.2479;21:0.1789;118:0.1684;542:0.1428;45069:0.1114;75:0.1036;346:0.1025"
"2383652"	"25:0.3282;26:0.3178;31:0.3169;34:0.2454;251:0.2398;55:0.2361;57:0.2274;60:0.1987;56:0.1948;61:0.188;64:0.1759;65:0.1742;67:0.1731;79:0.1669;463:0.1556;159:0.1464;68:0.1331;237:0.1252;87:0.1137;331:0.1112;182:0.1058"
"2406164"	"585941:0.7702;103:0.6378"
"2404285"	"2426:0.4599;83:0.3314;146:0.2994;25:0.2526;103:0.229;26:0.2152;197:0.2118;31:0.2073;34:0.195;57:0.1438;61:0.1384;51:0.1374;55:0.1339;56:0.132;64:0.1275;65:0.1172;67:0.1147;79:0.1049"
"2401176"	"110455:0.3486;193319:0.3295;232553:0.2973;3902:0.2699;827:0.2132;205:0.2099;3050:0.2076;4980:0.2022;93828:0.1693;17765:0.1658;4723:0.1592;16866:0.1565;17574:0.1558;8193:0.1386;38154:0.1373;5678:0.1332;46885:0.1257;21626:0.1234;7616:0.1216;2289:0.1209;6258:0.1072;10085:0.1068;10609:0.1055;5731:0.1037;9407:0.1031;247377:0.1018"
"2409599"	"414:0.7659;2:0.304;6:0.2357;17:0.182;1:0.1809;1225:0.1756;59:0.156;58:0.1552;103:0.1046"
"2412109"	"7:0.9358;30:0.2828;17:0.1562;85:0.1414"
"2413702"	"16:0.8372;41:0.3436;44:0.2397;1:0.19;721:0.1571;5:0.1216;270:0.1199;49:0.1119;493:0.1057"
"2398684"	"190535:0.5082;88338:0.4681;154241:0.4331;323444:0.413;43030:0.4055"
"2398905"	"146:0.4184;242:0.3693;83:0.3341;103:0.3195;337:0.258;34:0.1772;56:0.153;17:0.1498;2:0.1484;31:0.1423;64:0.1363;57:0.1288;79:0.126;14:0.1256;58:0.1188;80:0.1035;65:0.1028;37:0.1014;94:0.1003"
"271024"	"7:0.4565;10:0.3789;2016:0.3737;9:0.2606;83:0.2365;104042:0.208;42:0.1821;118:0.1778;2902:0.1666;3054:0.1545;515:0.1424;269635:0.1407;20467:0.1303;40:0.1277;84:0.1226;14125:0.1165;208:0.1156;9422:0.1087;103:0.1087;19:0.1079;197:0.1062"
"254197"	"2:0.3537;146:0.303;5:0.2914;83:0.2524;4:0.2518;103:0.2349;8:0.226;11:0.18;7:0.1557;9:0.1489;31:0.1447;33:0.1431;242:0.1336;37:0.1304;10:0.1283;34:0.1262;3:0.1209;1:0.1209;47:0.113;27:0.1125;41:0.1103;80:0.1093;13:0.1061;266:0.1045;26:0.1014"
"246821"	"17:0.9349;159:0.2112;601:0.1945;695:0.1723;10:0.1178"
"293417"	"80:0.2473;25:0.2378;31:0.2259;1:0.2199;69:0.2104;26:0.208;34:0.205;14:0.202;72:0.2002;83:0.1812;100:0.1776;13:0.1681;12:0.1675;37:0.1663;56:0.1615;49:0.1579;66:0.1561;95:0.1466;55:0.1389;134:0.1371;118:0.1365;229:0.1281;67:0.1281;110:0.1275;71:0.1192;10:0.1168;65:0.1156;313:0.1138;251:0.1108;75:0.1067;419:0.1037"
"299018"	"103:0.8744;87:0.1858;141:0.1264;439:0.1167;26:0.1039;25:0.103;14:0.1001"
"304592"	"1613:0.3515;2149:0.2562;26:0.2379;25:0.2362;34:0.1832;14:0.1776;31:0.1742;463:0.1676;17:0.1575;66:0.1503;57:0.1489;100:0.1482;251:0.1454;61:0.1389;55:0.1357;79:0.1298;68:0.1278;67:0.126;65:0.126;241:0.1233;60:0.1226;170:0.1226;58:0.1205;3244:0.1195;84:0.1184;94:0.1167;209:0.1163;405:0.1163;184:0.116;171:0.1136;16202:0.1105;37:0.1077;148:0.1066;479:0.1063;188:0.106;214:0.1046;2:0.1042;56:0.1039;93:0.1035;11946:0.1011;185:0.1001"
"310116"	"1837:0.5836;851:0.2963;285:0.2308;368:0.1854;13:0.1746;186:0.1731;138:0.1553;437:0.152;1024:0.1367;451:0.1322;284:0.1322;1702:0.1318;69:0.1309;93:0.1238;36:0.1219;426:0.1206;7473:0.1171;14:0.1047;49:0.1044;834:0.1027;1669:0.1027;199:0.1023;3180:0.1016"
"314415"	"17505:0.4952;1040:0.4321;1497:0.3886;4235:0.345;562:0.2439;12:0.2253;174:0.1363;60:0.1261;1:0.1187;160:0.1178;188:0.1159;68:0.115;49130:0.1141;170:0.1131;184:0.1131;165:0.1113;962:0.1066"
"286480"	"103:0.7011;2016:0.3554;7381:0.2657;618:0.2171;10386:0.1994;2386:0.1953;3042:0.1397;1369:0.1309;146:0.1192;8365:0.1135;146760:0.1131;3537:0.1089;9189:0.1028"
"285677"	"2:0.5532;8:0.484;4:0.4821;11:0.3553;5:0.2439;353:0.2036"
"331921"	"12:0.667;16:0.5982;145:0.2365;41:0.2243;208:0.2203;176:0.2062"
"339764"	"98156:0.7207;49:0.4774;80:0.1941;12257:0.1904;78:0.1898;1676:0.189;4889:0.1233;294289:0.115"
"338471"	"26:0.5824;25:0.3192;34:0.3011;31:0.2913;71:0.2048;68:0.1986;60:0.1942;57:0.1576;64:0.1468;65:0.1463;67:0.1461;56:0.1332;61:0.1324;55:0.1239;79:0.1185;170:0.1064;165:0.101"
"363592"	"52:0.4397;1179:0.4299;14:0.3707;84:0.2692;776:0.2585;5135:0.177;573:0.1368;323:0.136;2124:0.1342;9143:0.1318;2347:0.1309;5237:0.1306;1216:0.1255;8486:0.119;7286:0.1065;2094:0.1038"
"347874"	"36:0.278;4:0.2258;2270:0.2237;853:0.2109;3259:0.197;31:0.1906;26:0.1885;29:0.1875;60:0.1757;457:0.1725;910:0.1715;87:0.1683;2:0.1651;25:0.1619;170:0.1608;16521:0.1608;19912:0.1598;777:0.1598;165:0.1587;5717:0.1544;937:0.1523;188:0.1502;8790:0.1491;68:0.148;5605:0.1448;184:0.1374;27:0.1342;2314:0.1278;58:0.1267;5:0.1257;72:0.1246;34:0.1235;249:0.1214;17:0.1204;712:0.1182;297:0.1161;1338:0.1118;2382:0.1086"
"356099"	"10:0.5748;2:0.4185;17:0.3795;7:0.2929;58:0.2616;15:0.2495;42:0.2073;9:0.1837;142:0.1634;210:0.1382"
"326681"	"25710:0.544;1191:0.2332;256:0.2218;4436:0.2104;78930:0.1875;34219:0.1868;5038:0.1633;13540:0.1595;1987:0.1557;19124:0.1525;8255:0.1513;4685:0.1494;1118:0.1468;2007:0.1322;1174:0.1303;3621:0.129;1384:0.1214;670:0.115;1496:0.1138;25609:0.1131;658:0.1125;646:0.1049;8171:0.1042;22536:0.1011;551:0.1011"
"330142"	"208:0.2795;117:0.2532;802:0.2442;72:0.2333;107:0.23;954:0.2114;191:0.1902;171:0.1812;626:0.178;176:0.1709;94:0.1632;79:0.1529;80:0.1529;75:0.1452;26:0.1394;251:0.1285;25:0.1279;312:0.1253;66:0.1247;417:0.1221;31:0.1208;159:0.1195;477:0.1157;52:0.1144;1643:0.1131;690:0.1099;447:0.1099;260:0.1086;134:0.108;379:0.108;93:0.1073;64:0.1035;56:0.1035;55:0.1035;61:0.1028;65:0.1028;67:0.1028;34:0.1022;1373:0.1009;57:0.1009;37:0.1002"
"372458"	"58570:0.7924;67864:0.61"
"373612"	"146:0.3541;103:0.3127;83:0.285;312:0.2414;52:0.2164;75:0.1877;5:0.1861;25:0.1749;171:0.1553;37:0.1468;141:0.1377;148:0.1351;36:0.1345;66:0.1313;49:0.1303;95:0.1292;14:0.1281;26:0.126;317:0.1244;84:0.1228;55:0.1228;31:0.1218;291:0.1196;13:0.1149;60:0.1122;34:0.1085;447:0.1053;203:0.1037"
"364908"	"146:0.3219;83:0.2723;103:0.2641;26:0.2255;31:0.2062;100:0.1989;1076:0.1907;25:0.1808;185:0.1771;61:0.171;72:0.1648;56:0.1624;34:0.1591;75:0.1583;66:0.1554;64:0.1501;65:0.148;57:0.1333;37:0.132;167:0.1312;67:0.1312;55:0.1312;52:0.1279;10:0.1255;79:0.123;141:0.1152;14:0.114;615:0.1123"
"413515"	"26:0.3982;5:0.3048;34:0.2925;61:0.2802;55:0.2573;25:0.2484;71:0.2467;56:0.2379;31:0.2379;67:0.2344;57:0.2308;65:0.2062;72:0.1868;64:0.1815;75:0.1815;242:0.1762"
"431257"	"17:0.447;183:0.416;2:0.4114;277:0.301;58:0.2533;18:0.1816;10:0.1573;3:0.1519;84:0.1329;112:0.128;83:0.1235;9:0.1226;5:0.1091"
"398026"	"200590:1.0"
"419275"	"137630:0.6236;85675:0.5575;339:0.548"
"398966"	"3689:0.3135;4088:0.2928;5209:0.2469;8903:0.245;161:0.2099;675:0.2067;539:0.1954;100:0.1923;46:0.1885;2112:0.1872;191:0.1822;336:0.1816;838:0.169;31:0.1508;5:0.147;26:0.1407;2:0.1376;1852:0.1301;18713:0.1206;5192:0.1106;34:0.1068;60:0.1043;1439:0.1037;25:0.103;68:0.1018;3925:0.1005"
"447924"	"2:0.3647;17:0.2452;95:0.234;87:0.229;37:0.2234;350:0.216;94:0.2066;1439:0.2048;58:0.1668;406:0.1643;49:0.15;66:0.1481;1162:0.1456;107:0.1419;214:0.1382;557:0.1375;627:0.1319;189:0.1288;872:0.127;1685:0.122;1284:0.1207;1692:0.1189;857:0.1189;72:0.1151;6133:0.1126;10286:0.1126;464:0.1114;1019:0.1095;4254:0.1046;178:0.1014"
"443183"	"821:0.5361;10304:0.5181;95:0.4911;327:0.4505"
"447949"	"1521:1.0"
"452559"	"10:0.6943;40:0.58;155206:0.3123;28092:0.29"
"453297"	"200590:1.0"
"454462"	"278:0.5504;203:0.4651;250:0.4211;3846:0.4211;110401:0.355"
"466186"	"3:0.8974;41:0.4003;89:0.1174;201:0.1134"
"439634"	"15:0.5886;83:0.4238;146:0.2689;130:0.2496;103:0.234;162:0.1827;10:0.1483;242:0.138;36:0.1262;80:0.1008"
"434611"	"103:0.4978;83:0.3759;146:0.3513;31:0.1992;26:0.1912;25:0.1827;13763:0.1807;293:0.1786;34:0.1531;94:0.1495;52:0.1229;320:0.1189;582:0.1169;5:0.1119;148:0.1079;778:0.1029;93:0.1014;35:0.1009"
"434184"	"60:0.2476;26:0.2441;68:0.2345;66:0.2187;1843:0.2126;25:0.2052;11358:0.1972;34:0.1929;31:0.1848;2011:0.1791;5955:0.1775;1518:0.1594;747:0.1494;168838:0.1417;130293:0.1371;265:0.1371;182:0.1321;171:0.1255;291:0.1251;94:0.1248;62:0.1244;138360:0.1171;125:0.1171;42020:0.1159;61:0.1144;56:0.1144;55:0.1136;626:0.1132;205:0.1113;4385:0.1094;67:0.109;23471:0.109;37:0.1086;927:0.1086;165:0.1074;72:0.1055;49:0.1047;64:0.1047;236:0.1044;285:0.1036;234:0.1032;313:0.1028;443:0.1028;15893:0.102;230:0.1005"
"438060"	"2:0.7129;58:0.2988;8:0.2975;17:0.2876;4:0.2814;11:0.2331;562:0.155;789:0.1413;69:0.1351;12317:0.1339;10:0.1327"
"482886"	"7565:0.7659;84:0.6429"
"498229"	"1927:0.5198;534:0.4993;655392:0.4469;2517:0.3921;724:0.2576;1463:0.2462"
"492424"	"22:0.4697;3562:0.4533;10229:0.4014;35:0.3686;115:0.3277;12835:0.3058;43:0.2758"
"503930"	"12:0.8304;504:0.5572"
"472628"	"12083:0.2839;34:0.2812;60:0.2733;68:0.2592;26:0.2495;3150:0.2239;55:0.2045;25:0.2019;87:0.1904;57:0.1904;442:0.1728;31:0.1675;230:0.1613;188:0.1516;315:0.1516;405:0.1411;67:0.1402;170:0.1393;203:0.1314;678:0.1287;249:0.1243;45072:0.1208;350:0.119;7153:0.1172;71:0.1164;237:0.1155;165:0.1128;182:0.1111;64:0.1102;184:0.1058;331:0.104;2362:0.1023;48944:0.1014"
"473240"	"41:0.8486;15:0.3835;7:0.2673;201:0.2476"
"519584"	"5:0.8547;47:0.3029;147:0.2768;29:0.2576;253:0.1863"
"530385"	"5:0.4629;1:0.3198;15:0.2657;29:0.2628;23:0.2438;6:0.238;47:0.2336;10:0.2059;83:0.203;492:0.1898;458:0.1781;18:0.1767;24:0.1752;644:0.1723;63:0.1723;20:0.165;105:0.1606;41:0.1592;158:0.1489"
"543975"	"2252:0.4035;1:0.3899;18:0.2625;1095:0.2106;13:0.2006;21:0.1924;50:0.1806;19:0.1806;455:0.1724;2445:0.1679;70:0.1533;4157:0.1483;23:0.1401;696:0.1401;9:0.1256;83:0.1206;17:0.1201;4890:0.1106;347:0.1087;25:0.1083;4710:0.1055;86:0.1051;3:0.1042;100:0.1024"
"515095"	"771:0.5084;277:0.3742;41:0.353;32:0.3017;32314:0.2746;6:0.2655;1096:0.2323;27:0.2127;24:0.1946;14863:0.1901;20:0.1871;3682:0.178"
"508395"	"339:0.4171;21482:0.3908;5718:0.3461;137630:0.3164;85675:0.263;10873:0.2251;1064:0.2123;80847:0.1751;427:0.1602;816:0.1528;1887:0.1521;227617:0.1501;3037:0.1454;19318:0.1426;4047:0.1237;95999:0.1156;8120:0.1122;24289:0.1048;99740:0.1021"
"566153"	"22362:0.3439;604:0.2975;8573:0.294;55287:0.2886;2340:0.2868;93946:0.2744;9166:0.2601;17708:0.2387;948:0.2174;7235:0.2156;973:0.2138;850:0.212;326:0.2067;23216:0.2049;861:0.1995;7038:0.1799"
"556160"	"7:0.7509;19:0.4352;9:0.4173;311:0.1922;299:0.1892"
"557808"	"62:0.2778;17:0.2367;10:0.2341;117:0.2252;14:0.2099;58:0.2089;95:0.2073;72:0.2046;40:0.1957;33:0.1952;100:0.1815;31:0.1515;66:0.1505;1076:0.1394;25:0.1363;167:0.1357;26:0.1352;83:0.1273;346:0.1242;125:0.1199;61:0.1157;34:0.1147;118:0.1131;53:0.1126;2:0.1121;203:0.111;254:0.1089;171:0.1084;160:0.1068;67:0.1063;225:0.1036;13:0.1036;6:0.1026;71:0.1021;141:0.1"
"572417"	"63860:0.4451;31:0.3166;26:0.3088;25:0.2941;34:0.2163;61:0.1951;55:0.1951;56:0.1925;64:0.1878;57:0.1831;65:0.1802;67:0.1626;68:0.141;60:0.1359;79:0.1196;71:0.1085"
"567876"	"135336:0.6019;77252:0.4275;393253:0.4138;478480:0.3967;75873:0.3556"
"549103"	"408:0.4029;237:0.4029;17:0.3891;52:0.3857;69:0.3581;331:0.3581;262:0.3444"
"592278"	"60285:0.9026;600:0.3063;172:0.19;92:0.1687;2843:0.1638"
"594371"	"26:0.3079;31:0.2764;34:0.2604;25:0.2547;49:0.2317;33:0.2235;91:0.2014;37:0.1855;56:0.1674;55:0.1597;137:0.1568;152:0.1494;57:0.1486;51:0.1421;67:0.1392;64:0.1314;199:0.1265;14:0.1245;71:0.1241;61:0.1236;93:0.1183;72:0.1134;99465:0.1118;65:0.1118;1598:0.1118;94:0.1093;79:0.1073;80:0.106;214:0.106;140:0.1003"
"607054"	"7:0.8012;9:0.4026;19:0.3274;6044:0.1303;30:0.1276"
"618036"	"10:0.76;3:0.4251;40:0.3747;15:0.2126;27:0.1713;7:0.1636"
"618783"	"3:0.4309;9:0.3615;41:0.3317;10:0.2793;501:0.275;18:0.2651;716:0.2084;50:0.1942;7:0.1914;2740:0.1871;70:0.1758;23:0.1644;42:0.1588;179590:0.1559;492:0.1531;352:0.1517;87:0.1503;5986:0.1432"
"618922"	"227971:0.7009;17501:0.6061;38587:0.3759"
"582748"	"16:0.8956;297:0.3144;44:0.2388;392:0.205"
"634414"	"34:0.3324;25:0.3227;31:0.3144;26:0.2989;64:0.2396;55:0.2358;79:0.2074;57:0.1771;67:0.1507;95:0.1449;93:0.1398;153:0.1366;56:0.1308;61:0.1301;65:0.1295;172:0.1217;125:0.1192;182:0.1134;159:0.1127;37:0.1095;231:0.105;171:0.1018;13587:0.1011"
"634549"	"41:0.6041;34254:0.5204;10:0.4549;5846:0.3967"
"635184"	"329:0.5358;1196:0.3812;1060:0.3339;13336:0.3236;125:0.2369;2466:0.2299;2214:0.2114;3341:0.1931;1220:0.1911;819:0.1275;24133:0.1254"
"631874"	"10:0.4239;34:0.272;242:0.2489;26:0.2304;31:0.2252;56:0.1865;25:0.1784;337:0.1738;64:0.1698;57:0.1582;79:0.1576;40:0.1559;66:0.1501;897:0.1403;80:0.138;37:0.1322;174:0.1305;17:0.1282;7:0.1155;75:0.112;918:0.1097;60:0.1091;1780:0.1068;6421:0.1057;65:0.1039;159:0.1028;505:0.1011;475:0.1005;107:0.1005"
"639655"	"140:0.4853;59:0.4453;2:0.4228;8:0.3452;4:0.3202;1:0.3152;11:0.2577"
"641049"	"53:0.6577;82:0.4421;33:0.4283;54:0.2914;163:0.2275;52:0.1563;6:0.1295;14:0.1036"
"653223"	"1379:0.5738;3057:0.5267;8479:0.4095;42036:0.2046;10072:0.1885;4610:0.1801;16539:0.1187;5668:0.1081"
"647851"	"141:0.5331;52:0.4388;633:0.4175;1586:0.4152;690:0.3444;551:0.2406"
"628750"	"15:0.4197;4:0.2874;5:0.2696;283:0.2654;2:0.254;1:0.2312;29:0.2291;17:0.2149;30:0.2099;661:0.2092;296:0.1779;8:0.1779;428:0.1686;565:0.1537;11:0.138;1148:0.1266;41:0.1259;207:0.1252;41006:0.1195;47:0.1067;681:0.1017"
"627070"	"247918:1.0"
"622490"	"3:0.6665;10:0.2524;18:0.1791;9:0.1685;7:0.1647;23:0.1474;622:0.1368;97:0.1368;230:0.1368;68:0.133;60:0.133;170:0.1315;165:0.13;11128:0.1247;195:0.1247;241:0.1232;188:0.1232;8535:0.1209;2967:0.1209;50:0.1202;919:0.1194;42:0.1141;184:0.1133;14903:0.1111;70:0.1088;1625:0.1035;2831:0.1005"
"628369"	"2:0.7001;17:0.5592;58:0.444"
"668082"	"24589:1.0"
"667871"	"26:0.3067;31:0.2575;66:0.2343;67:0.2251;68:0.2135;34:0.2119;57:0.2095;55:0.2087;25:0.2051;60:0.2023;65:0.1715;37:0.1687;72:0.1683;61:0.1655;75:0.1619;64:0.1599;56:0.1503;117:0.1395;226:0.1312;176:0.1264;10:0.1212;308:0.1156;208:0.1084;99:0.1048"
"680517"	"197:0.586;349:0.4263;4:0.3828;40829:0.3211;29:0.2884;540:0.2503;83:0.2141;1363:0.1832"
"675148"	"26:0.3251;25:0.3116;31:0.2923;65:0.2069;60:0.1991;71:0.1972;34:0.1947;57:0.1869;56:0.1805;67:0.1747;49:0.1702;206:0.1632;227:0.1593;68:0.1567;4932:0.1542;391:0.1529;95:0.1465;64:0.133;61:0.1298;481:0.1291;254:0.1182;390:0.1099;308:0.1066;55:0.1028"
"678389"	"183:0.5958;41:0.3452;2:0.342;233:0.3121;197:0.2916;59:0.29;54:0.2018;703:0.197;1516:0.1907;144:0.1624"
"690479"	"103:0.5796;2016:0.3988;7381:0.3135;618:0.2774;2386:0.2224;9189:0.2045;146:0.2016;146760:0.1874;10386:0.183;83:0.1651;3042:0.1239;8365:0.1192"
"683652"	"391:0.3445;4699:0.2537;2596:0.2487;371:0.234;911:0.2215;999:0.2073;6017:0.1924;964:0.191;6235:0.1834;724:0.1812;677:0.1782;704:0.1772;1290:0.1709;910:0.1627;1094:0.1559;8706:0.1412;418:0.139;6674:0.1287;1972:0.1143;933:0.1137;1501:0.1117;25:0.1048;238:0.1034;26:0.1024;1128:0.1014;31:0.101;575:0.1004"
"660502"	"84:0.3849;25:0.3053;26:0.2595;31:0.2486;3102:0.2323;307:0.2126;57:0.2045;34:0.2017;64:0.1816;297:0.1597;56:0.1527;715:0.1434;55:0.1423;65:0.1347;71:0.1325;87:0.1319;391:0.1243;1841:0.1172;952:0.1129;61:0.109;67:0.1041;368:0.103;1723:0.1003"
"701668"	"37:0.3025;14:0.294;25:0.2673;31:0.213;93:0.2002;2:0.197;26:0.1885;56:0.18;381:0.1768;228:0.1757;181:0.1662;36:0.163;72:0.1619;421:0.1555;94:0.1544;196:0.1534;605:0.147;67:0.1438;65:0.1427;34:0.1406;172:0.1374;55:0.1363;57:0.1342;138:0.131;6949:0.131;64:0.1267;61:0.1257;260:0.1214;68:0.1182;49:0.1161;69168:0.1161;327:0.115;4:0.1108;8:0.1108;750:0.1097;6569:0.1086;100:0.1076;148:0.1065"
"714876"	"277:0.94;32:0.1284"
"710987"	"312:0.4427;95:0.4165;26:0.3981;228:0.351;56:0.3143;55:0.3143;270:0.275;638:0.275"
"711591"	"5:1.0"
"714141"	"59:0.4619;6:0.4619;24:0.3305;20:0.3284;27:0.3072;83:0.2924;144:0.2564;44:0.2436;74:0.2267"
"711941"	"125:0.6934;87:0.2341;582:0.1757;100:0.1671;26:0.1598;31:0.1502;34:0.1323;25:0.1286;57:0.1275;71:0.1238;36:0.1213;117:0.1186;1611:0.1165;10:0.1138;21126:0.1138;64:0.1121;55:0.1028"
"723335"	"49:0.3497;284:0.2618;157:0.2249;167:0.224;69:0.2146;78:0.2013;14:0.1956;52:0.1815;1900:0.1578;949:0.156;208:0.1493;149:0.1493;462:0.1456;93:0.1427;1609:0.1408;435:0.138;1623:0.1352;1294:0.1304;537:0.1304;153:0.1304;1537:0.1276;313:0.1238;110:0.12;890:0.1181;408:0.1172;37:0.1144;699:0.1134;647:0.1115;1523:0.1106;674:0.1096;350:0.1096;1385:0.1087;219:0.1068;94:0.1059;3941:0.1059;4:0.1059;214:0.1059;2117:0.1059;6057:0.104;4007:0.103;134:0.1011;2741:0.1002"
"700195"	"802:0.2999;31:0.2459;26:0.2189;94:0.2153;25:0.2097;34:0.2082;78:0.2004;215:0.1933;14:0.1912;190:0.1656;18854:0.1578;181:0.1507;100:0.1457;49:0.145;125:0.145;66:0.1414;139:0.1372;1867:0.1286;185:0.1272;1573:0.1265;344:0.1244;2291:0.1237;322:0.1215;5296:0.1158;746:0.113;291:0.1123;16817:0.1102;1213:0.1094;59228:0.1094;86355:0.108;670:0.108;17065:0.108;14562:0.1073;72:0.1073;12231:0.1066;10187:0.1059;169:0.103;61:0.1016"
"700294"	"31:0.3468;25:0.309;34:0.3083;26:0.2913;410703:0.2505;297:0.2443;61:0.185;56:0.1688;64:0.1649;65:0.1549;55:0.1503;2977:0.1457;350:0.1387;67:0.138;57:0.138;1290:0.1333;79:0.1326;527:0.1287;49:0.1264;71:0.1241;799:0.1125;1162:0.1094;391:0.1094;13624:0.1071;1356:0.1056;203:0.1017;666:0.1002;550:0.1002"
"737797"	"26:0.4981;31:0.4859;64:0.3614;4932:0.3126;34:0.2979;68:0.2662;55:0.2588;138:0.2466"
"742679"	"3237:0.5681;84:0.4075;212:0.3201;2:0.2296;4:0.1923;272:0.1456;8:0.1436;12:0.1307;316:0.1277;10:0.1233;245:0.1223;54:0.1178;1957:0.1108;11:0.1093;873:0.1069"
"742265"	"3:0.8537;21:0.2581;28:0.2282;7:0.2262;9:0.1671;18:0.1345;98:0.1168"
"753547"	"318:1.0"
"746994"	"99:0.3402;68:0.2772;60:0.2772;49:0.2599;72:0.2504;170:0.2252;165:0.2236;188:0.211;241:0.211;36:0.2032;184:0.1937;37:0.1921;182:0.1843;26:0.1795;69:0.178;57:0.1764;254:0.1717;249:0.1701;17:0.1701;65:0.1638;12485:0.1622;406:0.1591"
"745724"	"439:0.5756;26:0.2236;25:0.2123;87:0.1934;34:0.176;2:0.1651;243:0.1562;31:0.1562;64:0.1533;56:0.1505;4:0.143;228:0.1392;8:0.1378;67:0.1354;107:0.1345;1097:0.1293;5:0.1264;224:0.1161;2255:0.1156;37:0.109;79:0.1085;11:0.1066;55:0.1047;57:0.1047;61:0.1038;65:0.1019"
"758168"	"66:0.2416;2090:0.2357;37:0.2332;13943:0.2105;26:0.2059;25:0.2026;1600:0.1929;225:0.1745;345:0.1682;75:0.1673;1060:0.1606;31:0.1577;78:0.1552;3569:0.1464;134:0.1447;141:0.1418;297:0.1367;4064:0.1359;34:0.1334;219:0.1329;280:0.1271;390:0.1254;477:0.1225;49:0.1195;57:0.1191;55:0.1187;93:0.117;110213:0.117;2696:0.1162;906:0.1158;34625:0.1158;55730:0.1158;12701:0.1145;23423:0.1141;29284:0.1137;368558:0.1132;61:0.1124;289:0.1099;16434:0.1074;357003:0.1048;181942:0.104;107:0.1028;255:0.1015;14:0.1011;28747:0.1007"
"761596"	"26:0.5335;25:0.5275;31:0.4977;34:0.4351"
"761029"	"97178:0.6523;426057:0.4555;329:0.4183;4870:0.2713;5311:0.2506;10557:0.2361"
"783231"	"16710:0.478;6263:0.4372;36633:0.3844;78:0.3538;782:0.2313;368:0.2279;9393:0.2245;646:0.2211;983:0.1905;800:0.1888;37:0.1752"
"788694"	"100:0.7119;762:0.4754;125:0.3289;8205:0.3087;225:0.2523"
"797896"	"6:0.4685;4:0.3538;24:0.3418;2:0.3394;27:0.337;20:0.3322;318:0.3275;1:0.3036"
"792327"	"329:0.483;2573:0.4411;3075:0.4313;1220:0.3734;3605:0.2673;1743:0.237;258:0.2019;1251:0.1743"
"815420"	"939:0.8585;49:0.3118;133402:0.2321;2212:0.2093;117:0.1894;83:0.1794"
"813116"	"146:0.3545;83:0.2842;103:0.2709;26:0.2692;34:0.2497;25:0.248;60:0.202;68:0.1998;67:0.1728;71:0.1662;159:0.1618;55:0.1472;31:0.1467;64:0.141;297:0.1401;65:0.1383;61:0.1379;72:0.1375;56:0.1189;1396:0.107;37:0.1043;75:0.103;13:0.1021"
